"g250m","dis_relig","dis_dentis","dis_groce","dis_gym","dis_hdware","dis_mall","dis_restrt","dis_school","pct_access","pct_ov30","rway","dis_exit","dis_subway","dis_crail","dis_bus","dis_parking","avgsw","pct_cur","pct_sw","popden","lumix","rdden","ndden","ndden_n3","ndden_n4","pct_n4","ujaccess","fac1_nw","fac2_connectivity","fac3_transit","fac4_auto","fac5_walk","community_","town_name","codas","pct_sch13","pct_owner","inc_med_hs","pct_pov","pct_white","pct_under5","pct_old65","pct_ov2car","inc_capita","pct_elsc_sch","pct_less3hsh","pct_labor","pct_unempl","f1_wealth","f2_children","f3_working","vmt_tot_mv","vin_mv","hh_mv","pop_mv","Walkscore","Walkscore.Desc","Transitscore","Transitscore.Desc","Bikescore","Bikescore.Desc","be_f1","be_f2","be_f3","be_f4","be_f5","be_f1_norm","dem_f1","dem_f2","dem_f3","res_ols_m1","res_ols_m2","res_ols_m3"
174722,1000,1000,559,2000,500,250,1000,353,0,0,54.23441,4922,3108,363,286,388,11.23886,0.80869,0.94093,4188.44444,0.23024,19671.11111,99.55556,58.66667,28.44444,0.28571,407093.12626,-0.20273,3.06741,-1.08456,-0.0619,1.77133,"Inner Core","Boston",1,0.822006472491909,0.580555555555556,69405,0.0487804878048781,0.819868995633188,0.0731441048034935,0.112445414847162,0.1,26995,0.182783018867925,0.560975609756098,0.712290502793296,0.0156862745098039,0.0909985136966734,-0.0286688031125436,0.285543592010472,11397618,1203,943,2356,74,"Very Walkable",0,"No Nearby Transit",52,"Bikeable",11.5691565,335902.3147958,-1435.3818484,99025.416977,8668.4762078,61.7400534254358,68213.2489846414,15658.4052573992,0.467130894586616,913.711031424202,106.641451290375,-1.01211702569888
174723,1000,1000,353,2000,559,353,1000,250,0,0,46.38298,5160,2915,512,317,545,12.82833,0.91195,0.95986,5157.33333,0.09339,19155.55556,96,55.11111,33.77778,0.35185,414507.13992,0.02963,3.45716,-1.07614,-0.17329,2.06411,"Inner Core","Boston",1,0.869774919614148,0.564705882352941,42083,0.147024504084014,0.751964085297419,0.0549943883277217,0.154882154882155,0.0647058823529412,21825,0.112048192771084,0.635258358662614,0.664392905866303,0.053388090349076,-0.368364946042175,-0.740918184231967,-0.0957650867107546,12773784,1380,1149,2901,76,"Very Walkable",0,"No Nearby Transit",53,"Bikeable",13.0927232,342332.9561336,-1512.7489352,100864.2931183,8449.0083258,70.4655899976729,43925.5870622599,12659.9392530037,0.393220563984548,1696.88678310919,889.887547859522,607.931627045508
174724,1000,1000,250,2000,353,250,1000,353,0,0,42.51169,5399,2732,639,304,715,13.69523,0.98411,0.98411,5539.55556,0.0476,18922.66667,97.77778,55.11111,33.77778,0.34545,414507.13992,0.0324,3.47958,-1.02523,-0.22609,2.33249,"Inner Core","Boston",1,0.869774919614148,0.564705882352941,42083,0.147024504084014,0.751964085297419,0.0549943883277217,0.154882154882155,0.0647058823529412,21825,0.112048192771084,0.635258358662614,0.664392905866303,0.053388090349076,-0.368364946042175,-0.740918184231967,-0.0957650867107546,14146467,1493,1246,3116,82,"Very Walkable",0,"No Nearby Transit",59,"Bikeable",13.9503116,342597.0861336,-1587.3911156,100908.9581422,8471.603807,75.377038212002,43925.5870622599,12659.9392530037,0.393220563984548,2045.59457000471,1249.19524784944,1048.26341285027
174725,1000,1000,353,5000,250,250,1000,559,0,0,42.93767,5638,2560,469,224,540,13.50976,0.96117,0.96754,5779.55556,0.12421,18051.55556,104.88889,58.66667,35.55556,0.33898,427246.64804,0.27417,3.74049,-1.02372,-0.21996,2.23998,"Inner Core","Boston",1,0.857444561774023,0.47037037037037,51146,0.140520446096654,0.676107480029049,0.0849673202614379,0.0994916485112564,0.0796296296296296,23755,0.16171875,0.566914498141264,0.68796992481203,0.0300546448087432,-0.440309636094987,-0.115845740336567,0.443189859110457,15232752,1563,1256,3251,86,"Very Walkable",0,"No Nearby Transit",63,"Bikeable",13.7499137,353146.5778732,-1658.7673708,103708.4917822,7328.5551062,74.2293502207579,52082.9995449245,13779.145957105,0.458928339366936,3494.01846161618,2571.45620822297,2510.54462773461
174726,1000,1000,250,5000,353,0,1000,500,0,0,42.81753,5879,2402,394,30,443,13.00877,0.9476,0.95506,5632,0.34669,17063.11111,120.88889,69.33333,30.22222,0.25,427246.64804,0.00667,3.55233,-0.93605,-0.2349,2.21182,"Inner Core","Boston",1,0.857444561774023,0.47037037037037,51146,0.140520446096654,0.676107480029049,0.0849673202614379,0.0994916485112564,0.0796296296296296,23755,0.16171875,0.566914498141264,0.68796992481203,0.0300546448087432,-0.440309636094987,-0.115845740336567,0.443189859110457,15339615,1535,1238,3168,89,"Very Walkable",0,"No Nearby Transit",63,"Bikeable",13.2807233,353171.6778732,-1731.1586772,103448.9956998,6887.7818268,71.5422752180405,52082.9995449245,13779.145957105,0.458928339366936,3657.55839274186,2936.98777582098,2814.63365498266
174727,1000,1000,250,5000,559,250,1000,250,0,0,43.29262,6120,2261,465,222,476,12.51558,0.89752,0.91481,5319.11111,0.43033,15772.44444,122.66667,69.33333,28.44444,0.23188,423464.64882,-0.06922,3.40266,-0.94004,-0.25436,2.04369,"Inner Core","Boston",1,0.791335740072202,0.451371571072319,50478,0.0705059203444564,0.70025974025974,0.0374025974025974,0.152727272727273,0.084788029925187,22017,0.148618784530387,0.633626097867001,0.658381134480561,0.0396902226524685,-0.336539174448803,-0.632087364716566,-0.199960971752756,14325736,1404,1176,2992,89,"Very Walkable",0,"No Nearby Transit",64,"Bikeable",12.760988,350198.2085206,-1803.0976088,102215.6868037,6127.2668926,68.5657272480484,50731.7428240373,12771.1921026996,0.390302914421461,3206.44252394432,2673.60820616492,2559.92275898029
174728,1000,1000,0,5000,790,0,1000,0,0,0,41.33361,6277,2139,634,119,618,12.17707,0.88955,0.90543,5148.44444,0.40441,16208,120.88889,74.66667,23.11111,0.19117,420892.88434,-0.22753,3.12182,-0.9408,-0.2924,2.06046,"Inner Core","Boston",1,0.899130434782609,0.671009771986971,48942,0.10580204778157,0.791566265060241,0.0602409638554217,0.0831325301204819,0.162866449511401,21699,0.171967020023557,0.521172638436482,0.735744089012517,0.0775047258979206,-0.147018345835262,0.0515654659997321,0.735319199660648,13187343,1329,1141,2896,87,"Very Walkable",0,"No Nearby Transit",61,"Bikeable",12.4441788,348273.3040022,-1851.6864564,101671.8924923,6418.5889702,66.7513463869931,49353.8002365914,12586.7128304346,0.510575179717479,2558.8310538509,2016.38830137813,1791.76384104404
174729,1000,2000,250,5000,1030,250,1000,250,0,0,45.83871,6030,2041,844,127,814,12.88428,0.89333,0.90756,5061.33333,0.38216,18088.88889,115.55556,76.44444,21.33333,0.18461,432244.69273,-0.02202,3.17364,-0.98021,-0.18285,2.16534,"Inner Core","Boston",1,0.844651162790698,0.605954465849387,51989,0.082687338501292,0.625153374233129,0.0625766871165644,0.110429447852761,0.0928196147110333,21191,0.186835106382979,0.54017094017094,0.694557270511779,0.047953216374269,-0.337167817954964,0.0236885362816392,0.314013287568641,12797322,1266,1048,2847,74,"Very Walkable",0,"No Nearby Transit",50,"Somewhat Bikeable",13.0788769,357939.0049659,-1774.1625804,104672.7715041,7063.5285202,70.3862916006679,51552.4559857382,12291.9486873635,0.454835213029459,3195.2884632569,2233.81126521008,1820.13115085275
174730,1000,2000,500,5000,790,250,1000,353,0,0,46.18943,5783,1970,1072,55,1033,11.63135,0.82798,0.87011,5052.44444,0.32721,17927.11111,113.77778,65.77778,24.88889,0.21875,432244.69273,0.03375,3.2333,-1.00653,-0.18146,1.85617,"Inner Core","Boston",1,0.844651162790698,0.605954465849387,51989,0.082687338501292,0.625153374233129,0.0625766871165644,0.110429447852761,0.0928196147110333,21191,0.186835106382979,0.54017094017094,0.694557270511779,0.047953216374269,-0.337167817954964,0.0236885362816392,0.314013287568641,12259407,1253,974,2842,71,"Very Walkable",0,"No Nearby Transit",58,"Bikeable",11.8719027,358172.0749659,-1699.7960332,104639.637356,6987.2375412,63.4738948386183,51552.4559857382,12291.9486873635,0.454835213029459,3243.4262716189,2463.47102765837,2304.42641035712
174731,1000,2000,559,5000,559,250,1000,250,0,0,46.82215,5537,1929,1307,187,1264,9.36397,0.70235,0.74048,4069.33333,0.4597,15868.44444,99.55556,53.33333,24.88889,0.25,425267.86799,-0.21984,2.83583,-0.99706,-0.17637,1.23,"Inner Core","Boston",1,0.716901408450704,0.490909090909091,43906,0.195615514333895,0.527985074626866,0.101679104477612,0.0960820895522388,0.132467532467532,14505,0.301333333333333,0.486338797814208,0.514130434782609,0.0443974630021142,-1.03080681111294,1.31258838756677,-0.741454888721444,9435220,973,748,2289,78,"Very Walkable",0,"No Nearby Transit",61,"Bikeable",9.6254568,352620.6604317,-1625.515166,102337.3944335,6054.033354,50.6083958368339,41943.2892651116,8413.73765803761,0.324493267358858,2346.40535877385,2428.51928677453,2319.60286575563
174732,1000,2000,353,5000,353,0,1000,353,0,0,33.04446,5291,1920,1547,14,1501,4.26927,0.42198,0.45729,2705.77778,0.56332,10977.77778,112,64,32,0.28571,425267.86799,-0.4674,2.98064,-0.99109,-0.47536,-0.32641,"Inner Core","Boston",1,0.716901408450704,0.490909090909091,43906,0.195615514333895,0.527985074626866,0.101679104477612,0.0960820895522388,0.132467532467532,14505,0.301333333333333,0.486338797814208,0.514130434782609,0.0443974630021142,-1.03080681111294,1.31258838756677,-0.741454888721444,6185357,665,503,1522,72,"Very Walkable",0,"No Nearby Transit",60,"Bikeable",4.5867735,352810.2104317,-1562.1862104,100923.3987156,3817.1928204,21.7516248073343,41943.2892651116,8413.73765803761,0.324493267358858,596.202956430977,1866.79484985091,1728.34134142915
174733,1000,2000,250,5000,250,250,1000,353,0,0,19.27772,5046,1944,1790,164,1742,1.7403,0.21977,0.21977,1360,0.52442,6901.33333,165.33333,113.77778,48,0.29032,415128.50149,-0.35381,4.20668,-0.86843,-0.85653,-1.65648,"Inner Core","Boston",1,0.763010408326661,0.339575530586767,32891,0.106134371957157,0.410401891252955,0.0770685579196217,0.111111111111111,0.0511860174781523,15870,0.244162436548223,0.559386973180077,0.643324607329843,0.034587995930824,-1.0569589618204,0.278577554583284,0.0499695183366011,2767539,292,262,765,70,"Somewhat Walkable",0,"No Nearby Transit",61,"Bikeable",1.9422553,344594.6562367,-1499.1489328,97362.7210364,1807.3920374,6.6063474328376,33772.7538233261,9205.54079460698,0.413781995346132,-1619.59528771919,607.952011036514,416.396387882318
174737,1000,2000,250,2000,790,500,1000,353,0,0,23.5682,4068,1840,1098,487,1765,6.91013,0.51519,0.51519,4103.11111,0.271,12702.22222,106.66667,85.33333,19.55556,0.18333,429351.25903,-0.46251,2.70078,-1.17407,-0.5443,0.40636,"Inner Core","Boston",1,0.692468619246862,0.424,36500,0.2122552116235,0.00962155227710071,0.0885182809493265,0.118024374599102,0.058,14163,0.287726358148893,0.423828125,0.539855072463768,0.0956375838926175,-1.76965378744838,1.23291553366374,-0.390660634026193,5426667,576,703,2308,61,"Somewhat Walkable",0,"No Nearby Transit",49,"Somewhat Bikeable",7.0722058,356286.0649949,-1202.488168,102577.1840839,5099.78073,35.9858099148648,35857.359205211,8214.98692458453,0.32616478883714,-3431.59133389624,-2725.9563029146,-2978.30419638698
174738,1000,2000,250,2000,559,250,1000,250,0,0,51.31197,3826,1787,857,269,1707,11.32526,0.86735,0.86735,6768,0.51323,17786.66667,92.44444,67.55556,23.11111,0.25,429072.998,-0.30816,3.27427,-0.87053,-0.02204,1.89992,"Inner Core","Boston",1,0.871165644171779,0.447183098591549,36161,0.152761457109283,0.0219058050383352,0.0821467688937568,0.0416210295728368,0.144366197183099,20270,0.326007326007326,0.416961130742049,0.523659305993691,0.0602409638554217,-1.27408442220808,1.40551861512731,0.176918064833944,9729411,1010,1183,3807,73,"Very Walkable",0,"No Nearby Transit",47,"Somewhat Bikeable",11.6320379,355962.11834,-1108.8029028,104304.4547068,7814.3962456,62.1001780956675,38456.6863263485,11757.0948112059,0.378312976598105,-1333.63812083062,-1634.89716951785,-1952.90907821265
174739,1000,2000,0,2000,353,0,1000,353,0,0,56.63349,3585,1769,621,88,1685,12.74417,0.97363,0.99775,8657.77778,0.53734,19911.11111,113.77778,69.33333,44.44444,0.39062,429072.998,0.11388,4.91419,-0.62671,0.04408,2.02485,"Inner Core","Boston",1,0.871165644171779,0.447183098591549,36161,0.152761457109283,0.0219058050383352,0.0821467688937568,0.0416210295728368,0.144366197183099,20270,0.326007326007326,0.416961130742049,0.523659305993691,0.0602409638554217,-1.27408442220808,1.40551861512731,0.176918064833944,10827610,1117,1509,4870,80,"Very Walkable",0,"No Nearby Transit",55,"Bikeable",13.106817,355866.27834,-1032.4585476,105262.0120183,9100.9337698,70.5463058385625,38456.6863263485,11757.0948112059,0.378312976598105,-1592.76093343607,-2376.71010873518,-2421.61789171658
174740,1000,2000,250,2000,250,0,1000,250,0,0,57.94862,3345,1776,405,49,1700,12.60611,0.95031,0.99787,8440.88889,0.5633,22000,136.88889,81.77778,49.77778,0.36363,438646.62316,0.1894,5.44669,-0.58394,0.05698,1.83825,"Inner Core","Boston",1,0.646728971962617,0.164335664335664,33654,0.272630457933972,0,0.144210526315789,0.0484210526315789,0.0839160839160839,15040,0.25531914893617,0.363013698630137,0.549295774647887,0.193732193732194,-2.44948209502177,1.66303061033244,0.510484162155022,12337106,1298,1473,4748,79,"Very Walkable",0,"No Nearby Transit",64,"Bikeable",12.9632968,363737.2972228,-959.4590488,107872.3891921,10115.123926,69.7243590514905,33992.4039510178,8723.53929743594,0.392785767234989,-316.219906678811,-1239.4300322162,-998.59885542979
174741,1000,2000,250,2000,353,250,1000,0,0,0,48.55194,3106,1715,257,107,1751,12.94058,0.91135,0.98592,7863.11111,0.47388,22328.88889,128,69.33333,49.77778,0.38888,432429.0028,0.2037,5.21872,-0.68328,-0.03189,1.79217,"Inner Core","Boston",1,0.688953488372093,0.166666666666667,41250,0.194787379972565,0.0113154172560113,0.152758132956153,0.016973125884017,0,12116,0.425383542538354,0.279187817258883,0.474576271186441,0.111607142857143,-2.29600381390974,2.55370933855154,0.147640860188044,11844559,1267,1382,4423,75,"Very Walkable",0,"No Nearby Transit",60,"Bikeable",13.2155457,358603.402324,-894.9005256,106372.4058994,10210.6986986,71.1690001047878,38694.9870364619,7027.44048274753,0.360488097235874,-875.127079119579,-1952.24560084313,-1671.61330853085
174742,1000,2000,0,2000,559,250,1000,250,0,0,45.89155,2869,1621,306,13,1834,13.00411,0.90722,0.96247,7143.11111,0.44787,20910.22222,119.11111,65.77778,33.77778,0.28358,430110.48905,-0.07476,4.10755,-0.81433,-0.03181,2.06129,"Inner Core","Boston",1,0.729306487695749,0.434782608695652,40972,0.155985489721886,0.00967351874244256,0.14993954050786,0.0278113663845224,0.0513833992094862,13071,0.306226175349428,0.265873015873016,0.609259259259259,0.0668693009118541,-1.67639890400401,2.11178400262462,0.596320782156808,12431307,1317,1284,4018,72,"Very Walkable",0,"No Nearby Transit",53,"Bikeable",13.2473067,356798.2959115,-825.822422,105335.1391055,9466.1596414,71.3508968127368,38921.8329997631,7581.44288792443,0.457675153387971,-2.85945926672506,-901.254184913852,-788.438310479947
174743,1000,2000,250,2000,500,353,1000,250,0,0,43.17676,2635,1372,496,129,1820,13.31084,0.9304,0.95924,7447.11111,0.34669,18554.66667,99.55556,53.33333,28.44444,0.28571,439978.55858,-0.05816,3.56809,-0.95681,-0.05077,2.29357,"Inner Core","Boston",1,0.759677419354839,0.400576368876081,31625,0.189685314685315,0.0945229681978799,0.0989399293286219,0.0795053003533569,0.0547550432276657,13753,0.317184643510055,0.495774647887324,0.515072083879423,0.0703125,-1.66076996911457,1.20351979781334,-0.246836500814746,11027384,1148,1351,4189,65,"Somewhat Walkable",0,"No Nearby Transit",49,"Somewhat Bikeable",13.5380196,365244.7436214,-757.6856624,107159.7978051,8202.2496068,73.0158229633091,31764.7355677166,7977.31729866496,0.339327440964391,-1021.83011235046,-1741.93716855656,-1767.81912157654
174744,1000,2000,500,2000,559,500,1000,353,0,0,41.29801,2404,1123,723,344,1654,13.73765,0.97113,0.97113,8291.55556,0.34961,14112,71.11111,42.66667,14.22222,0.2,439978.55858,-0.20295,2.47596,-1.10423,-0.04459,2.81719,"Inner Core","Boston",1,0.759677419354839,0.400576368876081,31625,0.189685314685315,0.0945229681978799,0.0989399293286219,0.0795053003533569,0.0547550432276657,13753,0.317184643510055,0.495774647887324,0.515072083879423,0.0703125,-1.66076996911457,1.20351979781334,-0.246836500814746,11041941,1139,1485,4664,65,"Somewhat Walkable",0,"No Nearby Transit",49,"Somewhat Bikeable",13.9648312,365447.1736214,-689.8135124,106382.908755,5818.6369142,75.4601926290776,31764.7355677166,7977.31729866496,0.339327440964391,-1236.46152253858,-1841.80270268135,-1776.17693332211
174745,1000,2000,250,2000,707,250,1000,353,0,0,42.95724,2178,875,962,221,1486,14.46218,0.99383,1,7809.77778,0.5318,13692.44444,67.55556,48,12.44444,0.18421,429258.51384,-0.40268,2.33189,-0.9847,0.00753,2.95564,"Inner Core","Boston",1,0.711890243902439,0.353582554517134,37679,0.181318681318681,0.0596026490066225,0.0708099847172695,0.0529801324503311,0.0529595015576324,17225,0.215746421267894,0.3963133640553,0.600777705767984,0.0916936353829558,-1.69182420892314,0.732845957808493,0.539142281784267,10771346,1130,1420,4393,74,"Very Walkable",0,"No Nearby Transit",51,"Bikeable",14.6558489,356720.4964872,-620.7524976,103701.8349175,5687.299216,79.4176827825531,38239.7176841793,9991.0459248266,0.429581274973926,-1675.20497062414,-2058.2788271234,-1951.21364323263
174746,1000,1000,0,2000,901,0,1000,250,0,0,41.96761,1957,629,1206,35,1344,13.56434,0.9814,0.98743,7877.33333,0.53425,14268.44444,72.88889,56.88889,10.66667,0.14634,434666.01803,-0.54427,2.30809,-0.99333,-0.01522,2.84468,"Inner Core","Boston",1,0.79236276849642,0.320537428023033,36000,0.232950191570881,0.201793721973094,0.117339312406577,0.0612855007473842,0.0345489443378119,16797,0.266719118804091,0.608778625954199,0.658458244111349,0.0227642276422764,-1.48459069650558,0.568368044445262,0.671418051881237,11837854,1229,1478,4431,82,"Very Walkable",0,"No Nearby Transit",53,"Bikeable",13.8343956,361386.5849649,-555.2046164,105086.0585448,6056.389755,74.7131819480738,36695.445104671,9743.07199818397,0.468089337212689,-1340.06174205801,-1409.33780274854,-1304.14761125547
174747,1000,1000,250,2000,1118,250,1000,250,0,0,41.60906,1744,387,1451,251,1237,12.59173,0.90633,0.93024,7029.33333,0.4746,16764.44444,108.44444,81.77778,17.77778,0.16393,434666.01803,-0.32014,3.15793,-0.96374,-0.07001,2.27033,"Inner Core","Boston",1,0.79236276849642,0.320537428023033,36000,0.232950191570881,0.201793721973094,0.117339312406577,0.0612855007473842,0.0345489443378119,16797,0.266719118804091,0.608778625954199,0.658458244111349,0.0227642276422764,-1.48459069650558,0.568368044445262,0.671418051881237,11801161,1220,1437,3954,79,"Very Walkable",0,"No Nearby Transit",51,"Bikeable",12.8504894,361619.4849649,-491.5771144,105425.7180019,7061.726632,69.0783058827523,36695.445104671,9743.07199818397,0.468089337212689,-1668.74684228822,-1649.54466207021,-1589.79201368154
174748,1000,1000,500,2000,1250,500,1000,353,0,0,38.3602,1542,171,1698,28,1174,11.05002,0.87203,0.89316,6090.66667,0.2132,24618.66667,128,96,16,0.125,426233.40096,-0.15143,3.43132,-1.0659,-0.073,1.92812,"Inner Core","Boston",1,0.800898203592814,0.555831265508685,56164,0.12280701754386,0.490890688259109,0.0566801619433198,0.0819838056680162,0.0595533498759305,22480,0.199203187250996,0.530612244897959,0.695193434935522,0.0387858347386172,-0.628776222976514,0.0467389261334414,0.599492322434808,10545823,1070,1293,3426,81,"Very Walkable",0,"No Nearby Transit",50,"Bikeable",11.4144685,354812.5927968,-433.446248,104976.2778101,10770.990239,60.8541481340651,55498.1093809956,13039.4443519148,0.479516578781249,-3498.38123609736,-3701.7905261658,-3605.35988038394
174749,1000,1000,500,2000,1000,500,1000,559,0,0,38.85926,1356,183,1946,207,1162,10.98592,0.86361,0.88344,5601.77778,0.16041,25390.22222,147.55556,110.22222,17.77778,0.12048,426233.40096,-0.12666,3.73374,-1.0043,-0.09311,1.79452,"Inner Core","Boston",1,0.800898203592814,0.555831265508685,56164,0.12280701754386,0.490890688259109,0.0566801619433198,0.0819838056680162,0.0595533498759305,22480,0.199203187250996,0.530612244897959,0.695193434935522,0.0387858347386172,-0.628776222976514,0.0467389261334414,0.599492322434808,11747906,1157,1261,3151,79,"Very Walkable",0,"No Nearby Transit",50,"Somewhat Bikeable",11.3411777,354899.8127968,-377.2669624,105023.5841308,11242.4764002,60.4344083512197,55498.1093809956,13039.4443519148,0.479516578781249,-2749.53956856692,-2884.16399941525,-2787.09161689668
174750,1000,1000,559,2000,750,250,1000,559,0,0,40.16479,1193,404,2194,132,1204,10.54535,0.86853,0.88533,4988.44444,0.35069,25680,163.55556,119.11111,19.55556,0.11956,427582.65442,-0.3051,3.93776,-0.83023,-0.07051,1.63606,"Inner Core","Boston",1,0.867549668874172,0.555263157894737,59583,0.0543093270365998,0.632258064516129,0.0827956989247312,0.131182795698925,0.0842105263157895,23246,0.119047619047619,0.595744680851064,0.625889046941679,0.0580046403712297,-0.2340628858988,-0.259430636611731,-0.0628594117852925,12653454,1257,1140,2806,83,"Very Walkable",0,"No Nearby Transit",49,"Somewhat Bikeable",10.9551502,355951.7631686,-327.3747596,105244.9435715,11533.6671518,58.2236111021467,58593.4634625956,13483.9656792723,0.38294697073984,-1722.89026360153,-1566.25960450674,-1527.85238331995
174751,1000,1000,500,2000,500,0,1000,353,0,0,43.3839,1043,538,2442,47,1293,11.33248,0.89835,0.91182,6000,0.38037,19436.44444,144,96,32,0.22222,427582.65442,-0.21538,4.12124,-0.76287,-0.07912,1.75825,"Inner Core","Boston",1,0.867549668874172,0.555263157894737,59583,0.0543093270365998,0.632258064516129,0.0827956989247312,0.131182795698925,0.0842105263157895,23246,0.119047619047619,0.595744680851064,0.625889046941679,0.0580046403712297,-0.2340628858988,-0.259430636611731,-0.0628594117852925,15242310,1523,1383,3375,86,"Very Walkable",0,"No Nearby Transit",54,"Bikeable",11.7060767,355971.5831686,-279.928236,104137.2792148,8627.4159014,62.5242017089196,58593.4634625956,13483.9656792723,0.38294697073984,-1292.61592982756,-906.023539768959,-673.915839983104
174752,1000,1000,559,2000,250,250,1000,250,0,0,44.75104,800,732,2691,95,1421,11.41718,0.91925,0.93288,5532.44444,0.46713,19585.77778,135.11111,90.66667,30.22222,0.22368,430170.2946,-0.33985,3.87218,-0.71829,-0.01753,1.84925,"Inner Core","Boston",1,0.829888712241653,0.553719008264463,51250,0.0424581005586592,1.02594339622642,0.0872641509433962,0.183962264150943,0.068870523415978,21560,0.171296296296296,0.560693641618497,0.662968099861304,0.0271966527196653,0.102186315660814,-0.104678622447796,-0.62480929626899,14316890,1484,1272,3112,84,"Very Walkable",0,"No Nearby Transit",59,"Bikeable",11.8190147,358127.284518,-205.9892096,104647.531943,8751.7516586,63.1710028298651,51134.8354952557,12506.2626072208,0.367376874362129,-987.479865029773,-458.269571302826,-127.008384519429
174753,1000,2000,707,2000,0,0,1000,250,0.06481,0.04759,51.99731,562,952,2940,28,1579,10.85694,0.91944,0.87175,4759.11111,0.49662,18997.33333,117.33333,78.22222,26.66667,0.22727,416191.06204,-0.48936,3.31578,-0.6884,0.36684,1.81425,"Inner Core","Boston",1,0.904191616766467,0.70863309352518,47857,0.03240058910162,0.947592067988669,0.0892351274787535,0.0920679886685552,0.10431654676259,25834,0.156202143950995,0.597122302158273,0.715315315315315,0,0.280980900004192,-0.165197485689824,0.358121128702845,12118265,1279,1068,2677,83,"Very Walkable",0,"No Nearby Transit",65,"Bikeable",11.2655532,346516.4814932,-128.9974814,101108.0284013,8561.7559214,60.0013033611283,50429.4204423076,14985.2046009212,0.486841308730827,-1275.2134628019,-438.02841437219,26.5621381350493
175553,2000,2000,250,1000,250,250,1000,250,0,0,51.25415,2753,5066,934,193,910,6.24512,0.71673,0.62518,1121.77778,0.92287,13079.11111,69.33333,42.66667,7.11111,0.10256,356949.75475,-1.44172,0.74968,-0.89148,0.06323,1.04816,"Inner Core","Boston",1,0.905769230769231,0.858208955223881,37375,0,0.914930555555556,0.0538194444444444,0.546875,0.0895522388059701,16062,0.106779661016949,0.62043795620438,0.268431001890359,0,0.817071685934108,-0.458786118473068,-5.68426369180721,4308130,442,268,631,49,"Car-Dependent",0,"No Nearby Transit",59,"Bikeable",6.7587085,293260.6564425,-786.946846,85259.4465735,5729.7585864,34.1903964574509,37450.9500959648,9317.51819283582,-0.252783258506616,2110.81517866959,2919.76092832934,3355.24936049338
175554,2000,2000,353,1000,353,353,1000,500,0,0,55.27556,2974,4945,684,77,660,8.51217,0.86985,0.78707,2151.11111,0.70309,15052.44444,80,49.77778,8.88889,0.11111,373504.01113,-1.04638,1.19623,-0.96643,0.11291,1.74596,"Inner Core","Boston",1,0.904411764705882,0.752238805970149,75199,0.0273159144893112,0.97062423500612,0.0660954712362301,0.172582619339045,0.122388059701493,31853,0.1044957472661,0.528189910979229,0.723346828609987,0.0242537313432836,0.686967908507113,-0.387568752253048,-0.0882783541267224,7735303,803,506,1210,57,"Somewhat Walkable",0,"No Nearby Transit",57,"Bikeable",9.0583608,306869.8392379,-850.1905744,89759.5385687,6577.7868998,47.3606109594344,75132.0033818243,18476.2350988245,0.424748768163702,2021.5127969247,1872.1268176396,2332.98948161016
175555,1000,1000,559,1000,559,500,1000,500,0,0,38.66857,3200,4722,434,260,411,10.86813,0.90287,0.90287,3280,0.50603,14552.88889,90.66667,56.88889,10.66667,0.11764,373504.01113,-0.84208,1.55755,-1.04129,-0.13775,2.18882,"Inner Core","Boston",1,0.904411764705882,0.752238805970149,75199,0.0273159144893112,0.97062423500612,0.0660954712362301,0.172582619339045,0.122388059701493,31853,0.1044957472661,0.528189910979229,0.723346828609987,0.0242537313432836,0.686967908507113,-0.387568752253048,-0.0882783541267224,10100950,1074,833,1845,70,"Somewhat Walkable",0,"No Nearby Transit",53,"Bikeable",11.288773,306845.8892379,-930.6118868,89933.0226953,6238.7657716,60.1342842237975,75132.0033818243,18476.2350988245,0.424748768163702,-178.211132520179,-576.999759223168,-275.112151111701
175556,1000,1000,500,1000,707,250,1000,353,0,0,41.94539,3430,4501,185,174,162,11.71521,0.90401,0.92119,3313.77778,0.54548,14743.11111,96,56.88889,16,0.16666,381727.79528,-0.76042,1.93974,-1.02209,-0.11555,2.1664,"Inner Core","Boston",1,0.873485868102288,0.730964467005076,61765,0.0121681415929204,0.949227373068433,0.0750551876379691,0.158940397350993,0.0812182741116751,28509,0.105633802816901,0.639344262295082,0.695250659630607,0.0512333965844402,0.351054602801022,-0.60109457299089,-0.0973959448378017,9238695,998,834,1864,81,"Very Walkable",0,"No Nearby Transit",50,"Somewhat Bikeable",12.0601768,313619.6200824,-997.1215036,91879.4430325,6362.6355606,64.5521492695894,62813.0394211438,16536.7894502976,0.414148683359835,-353.769946502038,-558.3165650951,-522.767833303498
